user_id	video_id	like	reason_tag	rating	review	video_tag	interest_tag	watch_again
2215	67	0	[1528, 3828, 5016]	5.0	The Guangdong Communist Youth League produced a video about the United States, which reflects the history of the United States very well and is impressive.	[1681, 1028, 3828]	[1681, 1528, 1028]	1
2215	2713	1	[4850, 1688]	5.0	Very lovely painting style, movement is also very smooth, give a person feeling very fun.	[4850, 3687, 1203]	[3687, 3774]	0
2215	1001	1	[3794, 2116, 3687]	5.0	It's a good trick to flirt with girls. I like it very much. I can learn a lot.	[924, 6030, 2236]	[6030, 3794, 3687]	0
2215	2979	1	[5829, 365, 3494]	5.0	Food daily video, each food looks delicious, producers also wrote how to do.	[5745, 1143, 271]	[5829, 950, 271]	0
2215	1938	1	[697, 3481, 4509]	5.0	Little sister is very good-looking, dancing well, cos is very similar.	[6110, 4509, 697]	[4509, 6110, 697]	0
2215	2306	1	[2236, 318, 4451]	5.0	Very interesting production video, fully demonstrated the real society.	[6000, 2236, 2532]	[6000, 1576, 2532]	0
2215	1460	1	[1074, 1681, 167]	5.0	Interesting political events can be a good way to understand the character of the current ruling people.	[4920, 5429, 167]	[1074, 3446, 5429]	0
2215	2574	1	[576, 4199, 5074]	4.0	Understand the plot know the meaning of production, but the mood is very single, feeling is sad and sad.	[4199, 5074, 1688]	[1688, 5074, 576]	0
2215	3399	1	[1688, 2570, 3899]	5.0	I have been paying attention to this up. The quality of his calligraphy has always been so high, and it makes people feel deeply.	[1203, 2570, 1688]	[1688, 2570, 985]	0
2215	2142	1	[973, 3446, 434, 5487]	5.0	Official reports on the Russian-Ukrainian front are authoritative, and this kind of news must be paid attention to by us.	[973, 5487, 434]	[1074, 5487, 434]	0
2215	2451	1	[1, 2, 4777]	4.0	Very common commentary video, up master grasp very good plot rhythm and spit out the effect.	[91, 1870, 3687, 2]	[2, 1, 3, 91, 1870, 3687]	0
2215	2703	1	[2488, 1203, 3687]	4.0	"It's a good, fun adaptation, and it connects the two by ""gambling,"" but there's a slight flaw, the score isn't very good."	[2488, 587, 1203]	[1203, 2488, 587]	0
1990	2379	0	[3722, 3548, 4751]	2.0	I don't know League of Legends, I don't know this music, I don't know what the point is.	[331, 2559, 468, 5691]	[2559, 4751, 5254]	0
1990	4267	1	[2, 3, 3558, 4403, 268]	4.0	I like this kind of video that is meaningful to social analysis. It is of scientific significance.	[5, 2472, 268, 3960, 1]	[2472, 268, 2701]	0
1990	3965	1	[5, 926, 5207, 194]	3.0	I don't like it very much, but I like the editing.	[5, 2116, 5472, 5207]	[2398, 4046, 2116]	0
1990	1156	1	[496, 2159, 273]	5.0	Like Jay Chou's kung fu, like video style, pet and life	[5, 614, 273, 4312]	[5, 496, 4312, 2, 5791]	0
1990	4436	0	[2729, 1203, 5457, 3899]	5.0	Music makes people relax and feel happy and like this style	[3899, 2729, 1203, 0, 5]	[1276, 1203, 3899]	1
1990	2894	1	[3, 1413, 5191, 920, 4896, 5, 6]	5.0	Like ghost animal dubbing video can bring people happiness can make people feel relaxed	[3899, 5, 5191, 4896, 4735]	[5, 4896, 3899, 1203]	0
1990	3757	0	[3899, 4250, 1688]	4.0	I like it so much. I like the video style. I like this way of decompression.	[1394, 3798, 5613, 291, 4250, 1]	[678, 3899, 1688, 0, 291]	1
1990	2809	0	[3, 2, 5362, 901, 357]	5.0	I like rhyming ghost videos too much. I like the style of videos. It makes people happy.	[5362, 968, 95, 5]	[3, 5, 1870, 3687, 112]	1
1990	757	1	[3205, 2033, 496]	3.0	It's so cute. There's a pet, there's a daily life, like this kind of video recording life.	[496, 273, 2033, 5]	[5, 5941, 273, 2033]	0
1990	2672	1	[2, 1, 4562, 4418, 3088]	4.0	Very good, very meaningful video, very New Year atmosphere, spread China culture	[4562, 4418, 5, 5500]	[5, 5500, 1025, 3088, 4562]	0
1990	3658	0	[2, 3, 2236]	3.0	Small animation but no nutrition but very warm healing animation suitable for emotional relief	[3899, 1203, 3995]	[0, 3899, 1203, 4443]	0
1990	4578	1	[2472, 207, 5323, 0, 1]	4.0	I like popular science content very much, so do I, and I care more about video content.	[6, 3, 2, 3589, 2236]	[2297, 2472, 207, 1281, 2236]	0
1990	2407	1	[0, 1, 2, 1794, 2174, 3679]	5.0	It's funny, it's fun, I like this video style very much, and I often watch this up master	[2174, 3978, 920, 6]	[3978, 920, 1203, 6]	0
1990	1540	0	[5, 1, 2]	3.0	I like the video style. It looks like fun. It looks like a little soul.	[6, 1, 2, 3, 5074, 874, 809]	[5, 3181, 809, 0, 1]	0
1990	2037	0	[1, 2, 6]	3.0	It looks interesting, adventurous and fun. It's a bit of a light encounter. I hope it's not a kryptonite game.	[3868, 4092, 3482, 0, 1, 2]	[5, 755, 809, 2766, 0, 1]	0
1990	3098	1	[2, 0, 1, 6]	2.0	I don 't understand, lo? I don't know what to do with this.	[3, 4, 6]	[1, 2, 6, 3, 5074, 64, 3687]	0
2127	3491	1	[5, 6, 5640, 1317, 1528]	5.0	Sing too well, sing the voice of the majority of students, really moved.	[1528, 5640, 4408]	[4408, 5640, 1528]	0
2127	189	1	[5, 6, 1878, 5953, 5074]	5.0	666, it's so awesome, haha, it's so beautiful, I love it.	[5953, 5074, 5262]	[5953, 5074, 5262]	0
2127	1822	1	[5, 6, 1203]	5.0	It's too powerful. I don't want to play on the Internet after reading it.	[5909, 5534, 1897]	[1203, 5534, 1897]	0
2127	499	1	[5, 3231, 3687]	5.0	Very good intelligence reduction video, see the whole person is silly, next time will not see again.	[5, 6, 3231]	[3231, 5, 6, 0, 447, 4053]	0
2127	1873	1	[1446, 5581, 5]	5.0	I have received the goods. Li Yunlong is very delicious. He gave me two mouthfuls. Do you think I should fan them back?	[1446, 5581, 5739]	[1446, 5581, 112]	0
2127	2667	1	[5, 6, 1528, 2262, 2176]	5.0	Beauty singing is really great, support, refueling, I wish better and better.	[1528, 2413, 2176]	[2413, 2176, 1528]	0
2127	1410	1	[20, 1401, 5358]	5.0	Really good, video content is great, a word can not understand, thanks to the subtitles.	[5358, 1401]	[5358, 1401]	0
2127	1198	1	[5, 6, 5797, 4183, 2937]	5.0	It's so inspiring, it's really a master of art, it's really great, it's amazing.	[3121, 4183, 84]	[3121, 4183, 84]	0
2127	1903	1	[5, 5739, 369, 2596]	5.0	Good ghost animals, like, like, cut really good, worth learning.	[369, 3687, 2000, 2262]	[2596, 369, 4013, 2000, 2262]	0
2127	1316	1	[5460, 5, 6, 404, 5295, 5412, 3330]	5.0	I love China, the rejuvenation of the motherland, to see the motherland's powerful military strength is very moved.	[5460, 5295, 404, 5412]	[404, 5460, 3330, 5295, 5412]	0
2127	4274	0	[3793, 5, 6]	5.0	Love story is very touching, blessing is over, it must be five-star praise, dry brothers.	[3793, 735, 2236, 3821, 490]	[1320, 4355, 1506, 2771, 3821]	0
2127	2374	1	[5472, 694, 1762, 1651, 877]	5.0	Love to see the trend of black girls, love to see fashion show, too fashionable, see my rheumatism have made.	[1651, 881, 1762, 694]	[1651, 1762, 877, 694]	0
2127	1979	1	[2344, 3881, 2729, 4886, 6]	5.0	My dog is very cute, I like dogs, dogs are our good friends.	[317, 2033, 5507, 2729, 2344]	[5507, 2344, 2033]	0
2127	124	1	[0, 1, 2, 3, 4, 2888, 2706, 1028, 1528]	5.0	Alphabet steel forever god, steel door rise, steel door forever, I love alphabet steel.	[1028, 1528, 2888, 2706]	[2888, 2706, 1528]	0
2627	2746	0	[5097, 3205, 5245, 6]	3.0	The content in the video is rather chaotic, without highlights, and I don't like watching it very much	[6, 1407, 1681, 3205, 3419, 1, 2, 3]	[5, 1, 2, 3, 1407, 1681, 1217, 5460]	0
2627	3560	0	[1309, 2934, 5972, 3687, 6]	2.0	The content in the video is quite chaotic, I don't like the Japanese video, I don't like watching such a video	[6, 4240, 1309, 3687, 1, 2, 3]	[6, 5972, 4240, 5357, 5399, 1, 0, 2]	0
2627	2971	0	[442, 4954, 6036]	2.0	The video is confusing and boring, with no highlights, not recommended	[1577, 442, 6036, 2, 4, 0]	[2013, 6, 3941, 6036, 0, 2, 4]	0
2627	1830	1	[5074, 1707, 3416, 4288]	4.0	The killing operation in the video is very bright, and I prefer watching the video	[1707, 4288, 1577, 4443, 1, 2, 3, 5]	[6, 4443, 4288, 1707, 2540, 1, 3, 2]	0
2627	2848	1	[3205, 2236, 2661]	4.0	Video is very funny, daily is also very interesting, video is more bright spot	[1294, 5035, 1686, 2661, 6]	[4593, 6, 5, 1, 2, 3, 384, 1580]	0
2627	1649	0	[3205, 5097]	2.0	I don't like this kind of video very much. I feel bored and I don't like it very much.	[6, 3205, 3180, 4901, 0, 1]	[6, 2236, 5344, 48, 0, 1]	0
2627	1207	1	[1203, 1128, 3687, 3331]	4.0	Video production is very characteristic, but also very funny, very recommended to watch	[3687, 5142, 1203, 1, 2, 3, 4, 5]	[5142, 2151, 3331, 623, 5, 1, 2, 3, 4]	0
2627	2966	1	[4362, 1574, 2236]	4.0	The handwork in the video is very creative, the author's handwork is very good, the video has bright spots	[4058, 4866, 1574, 4, 3, 2]	[5, 4058, 4362, 1574, 2, 3, 4]	0
2627	3782	0	[621, 361, 4948, 623]	2.0	Not really like, abstract animation, video content is more disgusted	[361, 4200, 1386, 0, 1, 2, 5]	[1386, 3402, 5836, 1203, 0, 1, 2, 6]	0
2627	10	1	[3687, 1715, 72, 5074, 5953, 2958]	5.0	Video is very funny, video production is very bright, recommend watching such a video	[5074, 3687, 72, 1, 3, 0]	[1715, 3687, 5074, 1, 0, 3, 5]	0
2627	636	0	[5286, 5896, 5, 2834]	2.0	Video taste very heavy taste, very scary, not like, very boring	[5, 2877, 2435, 665, 1, 2, 3]	[5, 1086, 1084, 6049, 1, 2, 3]	0
2627	1880	0	[1, 0, 2, 3629, 2898, 3687]	1.0	I don't like the Sun Man very much, I feel very dull, no bright spots	[6, 3331, 3629, 1203, 0, 1, 2]	[1203, 3687, 5443, 6, 0, 2, 3]	0
2627	3411	1	[0, 1, 2, 4, 5745, 2016, 4976, 3982, 4181]	5.0	I like food very much, and I feel that the food in the video is very appetizing.	[5745, 271, 2778, 1, 2, 4]	[2778, 271, 3439, 5745]	0
2627	2743	1	[5074, 2958, 1194]	2.0	I feel that the video is very confusing, and I don't like this kind of video clip	[5, 5904, 2958, 5074, 0, 2, 1]	[5074, 2958, 1413, 0, 1, 2]	0
2627	1011	1	[2852, 141, 5154, 4508, 5486]	4.0	Especially like digital products, but also more concerned about the major brands of electronic digital products	[5, 141, 5154, 4508, 5486]	[4508, 5486, 5074]	0
2627	3607	1	[4418, 0, 3, 4]	5.0	I like China sports very much and hope that Chinese sports will get better and better	[5460, 5573, 4418, 6, 5]	[3463, 1283, 5460, 5000, 1, 0, 3]	0
2627	3368	1	[6, 2541, 1, 5534, 2, 0]	4.0	The painting is very exquisite, the painting is very good-looking, and the lighting is more welcoming	[5986, 6, 2541, 1, 2, 3]	[2541, 5797, 1, 2, 3, 6, 5986]	0
2830	3753	0	[4443, 5176, 2398]	5.0	At first, I thought this video would be boring, but after watching it, I like it very much	[3205, 3687, 2236]	[1135, 3205, 2236, 3687, 4866]	1
2830	3426	0	[3846, 1931]	1.0	I don't like this kind of video. After watching the video, I still don't like it and am not interested.	[1881, 1931, 2236]	[443, 3205, 2236]	0
2830	4536	1	[1203, 5774, 3042, 3965]	5.0	I like animation, I also like animation, I like it after watching the video	[3042, 1203, 3774, 3965, 5774]	[3774, 1203, 5774, 3042]	0
2830	3192	1	[1055, 4499, 5950, 1203]	5.0	I like animation, I like animation, watching the video is very nostalgic, very childhood	[5950, 4200, 1203, 4499]	[4200, 5950, 1203, 4499]	0
2830	4535	1	[5366, 5118, 331, 4875, 5286, 5, 6]	5.0	I like the Olympic athletes very much, and I also like the Olympic Games. After watching the video, I feel proud.	[983, 5286, 331, 5118, 5, 3965]	[983, 5286, 4875, 331, 5118, 5, 6]	0
2830	3796	1	[5, 3687, 1203, 1881, 621, 4312]	3.0	I like this kind of video, like animation, animation, watching the video after I feel very funny	[3687, 1203, 621, 4312]	[3687, 621, 1203, 3331, 4312]	0
2830	4238	0	[3392, 2013]	3.0	I thought the video would be boring, but after watching the video, I thought it was OK	[5664, 3687, 3392, 3560, 4312, 5739]	[2000, 5739, 5664]	1
2830	1893	0	[6, 5, 3777, 2348]	1.0	I don't like this kind of video. After watching the video, I still don't feel anything.	[5269, 3995, 2236]	[2236, 5351, 3995]	1
2830	2113	0	[3835, 2947, 4384]	3.0	Although like to play games, but not very interested in the game category, animation is done very well	[3835, 6069, 4854]	[3180, 492, 6069]	1
2830	504	0	[2387, 5911, 506]	1.0	Although I also played the Honor of Kings, I didn't feel much about this kind of video.	[5927, 5953, 5911]	[5953, 5927, 1963]	0
2830	1938	1	[5226, 3481, 697]	3.0	I like dancing, and I also like to watch all kinds of dancing. I think it's OK after watching it	[697, 45, 3481]	[697, 3481, 5226]	0
2830	1535	1	[62, 5962, 1413, 1203]	5.0	I like this kind of video, like animation, after watching the video, I like	[5962, 1203, 62]	[1203, 5962, 62]	0
2830	1312	0	[5156, 6023, 144, 4508, 2465, 1931, 1270, 358, 3558, 2426, 5595, 4269, 4729, 6, 5]	1.0	I don't feel anything about this kind of video, and I don't feel anything after watching it	[6, 5, 4508]	[2465, 3558, 4269]	0
2830	1794	0	[4, 3, 2, 1, 0, 6, 5]	2.0	I don't feel much about this category, and I don't have any ideas after watching the video	[5, 6, 4, 3, 2, 1, 0]	[2236, 3643, 2494]	0
2830	1918	1	[0, 1, 2, 3, 4, 6, 5]	5.0	It's very helpful for girls who love beauty, and Li Jiaqi is very practical to bring goods	[5, 6, 3056, 767, 211, 881, 1875]	[1875, 5, 211, 3056]	0
2743	4390	1	[4562, 1353, 5311]	3.0	Related to sports, following the craze, attractive to people, noticeable	[1353, 2863, 1681]	[2863, 1681, 2642]	0
2743	1856	0	[3626, 2262, 3282]	1.0	Not interested in this kind of video and material and songs, not attractive enough	[1412, 3282, 4092]	[3282, 4092, 38]	1
2743	3187	1	[149, 1264, 4344]	3.0	I am interested in this aspect of the content, like this kind of video	[149, 1264, 4344]	[3, 149, 1264, 4344]	0
2743	4292	0	[960, 1264]	2.0	Not interested in this kind of subject matter and video, rarely pay attention to, not attractive enough	[960, 5085, 5460]	[5122, 1734, 960, 5460]	0
2743	2218	0	[2958, 428, 1146]	2.0	I am not very interested in this kind of video. I pay little attention to it and it is not attractive to me	[2958, 745, 1494, 1146]	[1203, 2958, 745, 1494]	1
2743	331	1	[3687, 2236, 5569]	3.0	Interested in this category, can attract me, would like to have a detailed understanding	[2216, 3018, 144]	[2319, 621, 5762]	0
2743	1774	1	[3376, 4507, 789]	4.0	"I have always liked the domestic animation ""Bear Haunt,"" so I am also interested in some small videos about it"	[5174, 4507, 3376]	[5080, 5174, 789, 3376, 0, 1]	0
2743	4100	1	[799, 5269, 3205]	4.0	The way with animation to take us into life, caused us to imagine the future of life	[5269, 2771, 5989]	[799, 1506, 1899, 5924, 2236]	0
2743	3441	0	[2, 1, 377]	2.0	Not interested in this kind of animation, not attractive to me, very little attention	[5357, 3899, 5821, 4854]	[4365, 6069]	0
2743	3110	1	[4945, 5739, 4959]	4.0	I like the video about Jackie Chan very much, because Jackie Chan has spread a lot of positive energy	[309, 5074]	[4959, 112, 4945]	0
2743	1938	1	[6110, 45, 3481]	3.0	I am very interested in Luo Tianyi and network singers, and also like the image of Luo Tianyi	[45, 6110, 697]	[3481, 5226, 697, 6110]	0
2743	1335	1	[3836, 1617]	3.0	Not really interested in this kind of video, can barely have some appeal to me	[5286, 2759, 3836]	[3592, 3436, 3028, 5602]	0
2743	1024	0	[6, 2780, 5023]	2.0	I'm not interested in this kind of video and it doesn't appeal to me	[3119, 2780, 3642]	[2780, 1074, 1105]	0
2743	384	1	[5, 5725, 1688, 1666]	4.0	I am interested in the videos of Qi Qi and Ke Li, and the videos of the original gods also attract me	[2958, 631, 1203]	[1688, 1666, 1203, 2958]	0
2743	2365	1	[2236, 6, 0]	3.0	The characters are bright and the video content is colorful and attractive	[2532, 5823, 2236]	[2532, 2236, 5823]	0
2743	3148	1	[5, 0, 5725, 1203]	3.0	Lori's image to attract attention, dubbing is also good, like a little funny video style	[3331, 5725, 3820]	[3820, 1203, 3899]	0
2743	3694	0	[6, 4, 1733]	2.0	I am not interested in this kind of video, and the topic of the news is OK	[5242, 3593, 1733]	[5773, 1733, 5311]	0
2054	4384	1	[5223, 5443, 2262, 1892, 0, 1, 2]	5.0	The picture is lovely, the dubbing uses the animation original sound, can heal the heart.	[3282, 5223, 5045]	[2262, 4130, 1892, 5223, 0, 1, 2]	0
2054	132	0	[1203, 1501, 4000, 4, 3, 2]	2.0	Without understanding what the video was trying to say, the editing was awkward.	[3348, 1203, 3591, 0, 2, 1]	[1203, 4200, 4000, 4101, 0, 1, 2]	0
2054	1875	1	[472, 601, 5086, 0, 1, 2]	4.0	It is of great significance for China's animation industry to embody the elegant demeanour of Guoman and lead Guoman to the world.	[5086, 776, 472, 0, 1, 2]	[5086, 601, 776, 0, 1, 2]	0
2054	3060	1	[3783, 723, 5927]	3.0	Take people to understand the real life of stars, give fans motivation and hope.	[4297, 1593, 3783, 0, 1, 2]	[3783, 5927, 723, 0, 1, 2]	0
2054	4638	1	[1669, 2057, 3272, 1, 2, 3]	4.0	Video funny effect is good, dubbing fit high, video editing and splicing smooth	[1669, 3272, 891, 0, 1, 2]	[3272, 891, 1669, 0, 1, 2]	0
2054	1789	1	[3043, 3592, 578, 0, 1, 2]	4.0	The female owner is very beautiful, the picture editing style is beautiful, the photography angle is good.	[2417, 3592, 3043, 4509, 0, 1, 2]	[2417, 3592, 3043, 4509, 0, 1, 2]	0
2054	3419	0	[1203, 361, 3494, 3042, 0, 1, 2]	2.0	The scale is too big, slightly vulgar, unsuitable for children, beautiful characters.	[1203, 1113, 0, 1, 2, 3042]	[1113, 1203, 3042, 0, 1, 2]	0
2054	1532	0	[1203, 5778, 3899]	2.0	I don't understand the video, I don't understand what he wants to say.	[5778, 809, 1203, 0, 1, 2]	[5893, 3899, 1203, 0, 1, 2]	0
2054	2055	0	[2435, 4773]	2.0	Do not like animation, video time is too long, background music sound is too loud.	[1203, 2435, 4129, 6, 0, 1, 2]	[2435, 1203, 4773, 0, 1, 2]	0
2054	980	1	[1492, 1922, 4249, 0, 1, 2]	5.0	Show the audience the loveliness of wild animals and their living habits and lifestyles.	[4249, 3958, 5054, 2729, 1922, 1, 0, 2]	[2729, 5054, 2033, 4249, 3573, 3958, 2, 1, 0]	0
2054	4169	1	[3902, 3687, 1576, 0, 1, 2]	4.0	Funny, style of painting, very distinctive, innovative, use English.	[3687, 1576, 4312, 0, 1, 2]	[0, 1, 2, 1576, 4312, 3687]	0
2054	3542	0	[1391, 422, 143, 0, 1, 2]	2.0	I don't like games such as Honor of Kings and cf, and the explanation of games is boring.	[5074, 1391, 422, 0, 1, 2]	[422, 143, 1391]	0
2054	3362	1	[5804, 3775, 5745, 1, 0, 2]	3.0	Let a person truly feel the characteristics of the Russia barbecue, blogger video let the human body will be to the Russian style	[3775, 5745, 0, 1, 2]	[3775, 5745, 5804, 0, 1, 2]	0
2054	1506	1	[3774, 6025, 4554, 0, 1, 2]	4.0	The painting style is lovely, the original video gives people a sense of freshness, and has the ability to heal people's hearts	[4554, 3774, 6025, 0, 1, 2]	[4554, 6025, 3774, 0, 1, 2]	0
2054	3165	1	[1492, 2033, 3245, 2, 1, 3]	4.0	The editing is meticulous, the background music cooperates well, manifests the animal world the true feelings and the cruelty	[2, 2340, 1492, 2041, 0, 1]	[2340, 1492, 2041, 0, 1, 2]	0
2054	1070	0	[57, 1203, 0, 2, 1, 3]	1.0	It is not clear what the video is intended to convey, and the video has little significance	[57, 1290, 3060, 1, 2, 3]	[3060, 1203, 57, 1, 2, 3]	0
2054	3395	0	[5074, 2958, 1688, 0, 2, 3]	1.0	am not interested in the game, do not agree to charge money to the game, this kind of evaluation may mislead children	[468, 1688, 5074, 2, 3, 1]	[5074, 468, 1688, 1, 2, 3]	0
2054	2015	0	[4644, 3, 2, 1]	2.0	This video of children crying parents too indulgent, increased the psychological burden of the blogger himself, a bit of grandstanding means	[4884, 4644, 1, 2, 3]	[4644, 3115, 4884, 1, 3]	0
1600	3103	1	[5, 6, 2262, 4420, 5071, 1, 2, 3]	5.0	am a fan of JJ Lin, I like his songs very much, at the same time I also like to play games, to see him play very interesting	[6, 5, 5074, 2262, 468, 1, 2, 3]	[5, 6, 5074, 4420, 468, 1, 2, 3]	0
1600	457	0	[5, 6, 13, 2229, 5953, 0, 2, 3]	5.0	Everyone can have a dream, and there are many suitable people in e-sports, but I don't like it because I don't have that talent	[5, 6, 1460, 2229, 5953, 1, 3, 4]	[5, 6, 5477, 2229, 5953]	1
1600	765	1	[5, 6, 2236, 4593, 0, 2, 4]	5.0	The overall video is very funny, some people and things in the sand, in the video display, like	[5, 6, 4593, 3687, 1911, 0, 4, 2]	[5, 6, 4, 2, 0, 3687, 2236, 1911]	0
1600	4442	0	[5, 6, 3074, 3775, 2252, 4, 2, 1]	4.0	The process is very detailed, but I don't like fried food personally, and I can't cook	[5, 6, 0, 2, 4, 987, 2906, 4220, 5745]	[5745, 2906, 987, 5, 6, 0, 2, 4]	1
1600	3489	1	[5, 6, 2022, 601, 5174, 3, 4, 2]	5.0	I have read all of the National Man of 567. The whole is very good, and the story is also ups and downs	[5, 6, 5174, 2022, 1413, 601, 0, 2, 3, 4, 1]	[5, 6, 2022, 1413, 601, 5174, 3, 2, 4]	0
1600	1977	1	[5, 6, 2538, 4714, 764, 0, 1, 2]	4.0	This situation will bring trouble to many people. I hope the delivery platform can solve it quickly	[5, 6, 3, 0, 4714, 1074, 2, 2538]	[5, 6, 2538, 764]	0
1600	3904	0	[4, 0, 3, 3271, 1203, 3473]	4.0	Video gives a person the feeling of a little sad, male and female encounter, see male tears left, I don't want to see	[5, 6, 4, 0, 3, 1203, 5197]	[4679, 3258, 3, 1, 5, 6]	1
1600	2758	1	[5, 6, 4, 3, 2]	4.0	The magnificent universe, always reminds people of their own insignificance, astronomical observation of stellar motion, I am more interested	[5, 6, 6050, 1264, 205, 0, 1]	[5, 6, 3, 2, 1, 1505, 1744, 1264]	0
1600	817	1	[5, 6, 5046, 3687, 3101, 2]	5.0	Let the Bullets Fly is a funny movie, I have seen, the video was magic change, changed the lines, very interesting	[5, 6, 5046, 3101, 920, 425]	[425, 5046, 5, 6, 2, 3473]	0
1600	1648	1	[5, 6, 1132, 2142, 1138, 2]	3.0	I don't like watching others eat, especially at night, I feel very hungry.	[5, 6, 2, 1, 0, 5829, 2142, 1132]	[1190, 826, 2142, 0]	0
1600	3562	1	[5, 6, 3, 4, 4312, 4053, 3687]	4.0	Ah, through the mouth of a sound, and then convergence music, to achieve the purpose of funny, I prefer.	[5, 6, 0, 1, 2, 4312, 1667, 3687]	[1461, 4312, 3687, 0, 2, 3]	0
1600	2926	0	[5, 6, 0, 1, 2, 4443, 1386, 5074]	3.0	I don't know who he is, so I'm not really interested, but it's pretty impressive.	[5, 6, 3, 0, 4, 4443, 1386, 5927]	[5, 6, 143, 1386, 5074, 0, 1, 2]	1
1600	4084	1	[3, 2, 6, 5, 6096, 361, 1511, 1283]	5.0	think the five of them are very powerful, can imitate music with their voices, talent and hard work, I like it very much	[5, 6, 361, 1528, 1511, 6096]	[6096, 1283, 1528, 5074, 5, 6, 3]	0
1600	3023	1	[1102, 1283, 5074, 6, 5, 2, 1]	5.0	used to play my world, and this game holds some good memories for me	[0, 2, 3, 5, 6, 5074, 1102, 1283]	[143, 5074, 1283, 1102, 5, 6, 1, 3]	0
1600	3847	1	[1203, 2994, 4092, 6, 5, 2, 3]	5.0	Video with humorous way to express a person's life, ordinary our life, animation way to give people a feeling impressive	[5, 1656, 5207, 65, 1203, 2, 3]	[5207, 1656, 6, 5, 2, 3, 1203]	0
1600	3712	1	[848, 5, 6, 678, 1528]	4.0	There is a piano in the video, I compare the piano this instrument, music can relax the mood, I usually like to listen to music	[5961, 5386, 1528, 0, 1, 2]	[6, 0, 1, 2, 1528, 5, 4386, 5386]	0
1600	2035	1	[5432, 4461, 5000, 5, 6]	5.0	like national table tennis very much, I can also play table tennis, like Ma Long and others very much	[5, 5000, 5432, 4461, 4]	[5432, 4461, 308]	0
1600	776	0	[2608, 3463, 4198, 1, 3, 5, 6]	3.0	am a landlubber, can't swim, also don't like this sport too much, not interested	[4198, 2126, 3463, 5, 6, 1, 2, 3]	[2126, 5, 6, 4198, 387]	0
2079	1310	1	[4, 3, 12, 3687]	5.0	It shows them off the field and lets us get to know them better and understand their friendship. Long live Ping-pong!	[3687, 308]	[308, 2236, 3687]	0
2079	4480	0	[5, 6, 5683, 6121, 3904]	4.0	I picked up a lot of popular stalks on the Internet. Although I don't know what to think, it's funny and supportive.	[5739, 6121, 1950]	[3687, 5683, 4443]	1
2079	873	0	[5, 6, 1289, 3516, 144]	4.0	It's funny, it's a lot of popular terriers, it's creative. Support	[3687, 5207, 1289]	[1289, 5739, 3687]	1
2079	3510	0	[5, 6, 1128, 1824, 4721]	2.0	very good song was adapted into this, I feel very bad, originally I was Eason Chan fans	[4945, 5024, 1824]	[2435, 511, 1128]	0
2079	3901	0	[1264, 2428, 1251, 5, 6]	3.0	It was creative and shocking, but it didn't hit me too much. Only three stars. Medium	[3259, 2428]	[3259, 4589, 3631]	0
2079	4369	1	[5, 6, 2435, 1716, 2946]	5.0	It's nice, it's healing, it's pure, it's beautiful. Support	[6096, 1317, 6045]	[6045, 1528, 4430]	0
2079	2768	0	[5, 6, 2479, 1646, 1369]	1.0	Not interested in this kind of video, don't like it. I wouldn't give it a star if I could.	[874, 744, 1646]	[3244, 874, 45]	0
2079	1350	0	[5, 6, 3431, 2198]	5.0	His father is very funny, make me feel very happy, haha. His verbal narrative is also very supportive.	[2426, 2147]	[1474, 1253, 3431]	0
2079	3277	0	[6, 5, 1105, 5115]	1.0	Do not like this video, because I do not like anime. So don't want to do too much review, only gave one star, he gave it to me today.	[5683, 2262, 0]	[2426, 1139, 1105]	0
2079	1754	0	[1528, 6, 5, 4145, 3]	4.0	I didn't understand much, so I only gave a very low score. I'm not interested in it, I don't like it	[5106, 4145, 1528]	[4763, 3164]	0
2079	2346	0	[2, 223, 1, 3437, 6, 5]	4.0	Like Pan Changjiang, very funny, support, this is the current hot topic, e-commerce live broadcast with goods, many stars have begun to change careers.	[3437, 223, 5269]	[1, 223, 3437, 0, 2236]	0
2079	3987	0	[5, 6, 1233, 2013, 5953]	2.0	I don't like spoof videos, and I'm not very interested in games. I don't understand the stalks mentioned in the videos.	[3687, 2013, 5739]	[3089, 5739, 2, 5691]	0
2079	89	1	[6, 144, 962, 6055, 5]	5.0	The wedding scene was shocking and looked forward to. It is my favorite Chinese style, the perfect spread of China traditional culture. It's very creative and worth learning from.	[4873, 4758, 6055, 0, 2]	[46, 4873, 4758]	0
2079	4518	1	[5, 6, 5522]	3.0	I'm not very interested in this kind of video and don't know much about it, so I only gave it three stars.	[2341, 3164, 3707]	[0, 1, 2, 2341, 3385]	0
2876	347	1	[4101, 1203, 3029, 4598]	5.0	Yu-Gi-Oh. Childhood memories of hot blood animation. It feels good.	[4101, 0, 4, 1, 3, 2, 1203, 4598, 3029, 6, 5]	[4, 0, 3, 1, 2, 1203, 4598, 4101, 3029, 5, 6]	0
2876	1686	1	[87, 5111, 5739, 2168, 2000, 5928, 3780, 3, 1, 2, 0]	5.0	Ghost funny video hahahahahahaha feeling is not bad	[3780, 2000, 5739, 87, 5928, 3, 2, 0, 1]	[0, 3, 1, 2, 4, 5928, 3780, 5739, 2000, 2168, 87]	0
