user_id	age	gender	education	career	income	address	hobby
1874	1	1	3	20	0	6	Sports
97	4	0	3	2	1	7	Play
1333	1	0	3	20	0	6	Singing and dancing
2437	1	1	2	20	0	6	basketball
743	3	0	4	3	2	7	Dance
806	2	0	4	0	1	1	Fishing
2766	4	0	4	0	0	6	movement
1891	1	1	3	20	0	6	Table tennis
2496	1	1	2	20	0	6	E-sports
1535	1	1	3	20	0	16	basketball
2136	1	1	4	20	0	6	Reading
2004	2	1	4	20	0	6	piano
148	4	1	4	0	0	27	Music
2665	1	1	3	2	0	6	Beautiful
2051	1	0	4	0	0	6	Sing
1897	1	1	3	20	0	6	basketball
1315	1	0	3	13	0	6	Photography
692	2	0	4	0	1	6	Reading
818	2	0	4	3	2	6	Badminton
1386	1	0	3	20	0	6	Sing
2847	1	1	2	5	0	6	guitar
2054	1	0	4	0	1	6	Singing, painting
1599	1	1	3	20	0	6	Running
2358	1	1	2	20	0	2	Sing
2878	4	0	4	4	1	19	Delicious food
701	2	1	4	0	0	6	Football
1873	1	1	3	20	0	6	Read, recite, sing
2653	1	0	3	20	0	6	Table tennis
921	2	1	4	0	0	6	Have some chicken fingers
1424	1	1	3	20	0	6	Badminton
1708	2	1	4	1	1	4	electronic production
905	2	0	4	0	1	16	mountain climbing
454	2	1	4	0	2	3	Learning
2079	1	0	4	0	0	6	Play the piano and sing
2733	2	1	3	1	1	6	Games, anime
1766	1	1	3	20	0	16	Promenade View
167	6	0	1	11	0	4	cook
730	2	0	4	2	1	2	play badminton
2155	2	1	4	20	0	4	He likes sports
1310	2	0	3	20	0	6	Badminton
26	2	1	4	7	0	16	play ball
1963	2	0	4	13	0	6	Listen to music
1652	2	0	4	3	1	1	Photography
1622	1	0	2	20	0	7	Dance
587	2	0	4	1	0	6	Billiards
2010	2	1	4	20	0	20	Listen to music
997	2	0	4	20	0	15	play ball
1176	1	1	3	20	0	6	Play badminton and billiards
1700	1	1	3	1	1	7	play the piano
1040	3	1	4	20	1	6	Games
33	3	0	2	20	1	17	embroidery
1804	1	1	3	20	0	6	Volleyball, music
2365	3	1	4	0	1	3	Fitness
1379	1	0	3	20	0	6	Painting
41	6	1	4	4	2	18	play badminton
1786	1	0	3	20	0	16	Listen to music
2186	2	1	4	20	0	24	Listen to music
2603	4	0	4	4	2	6	Shopping
1966	1	0	7	20	0	6	Play video games
1805	0	1	2	20	0	23	Badminton
2741	4	1	3	0	0	6	basketball
609	2	0	4	0	1	3	swim
1132	4	0	4	5	1	6	beauty make-up
28	4	0	3	20	0	16	Reading
441	1	1	4	0	1	6	Sing
1938	1	0	7	20	0	6	Painting
2157	2	0	4	20	0	6	film
493	4	0	3	19	0	6	Photography
1258	2	1	3	20	0	6	basketball
1301	1	0	3	9	0	6	Badminton, calligraphy
2362	1	1	2	20	0	6	Games
1382	1	0	3	20	0	6	Listen to music
1304	1	1	3	9	0	6	Sing
236	3	0	4	20	0	2	Reading
551	3	1	4	0	0	6	Billiards
520	2	0	4	10	1	6	play the piano
2423	1	1	2	20	0	6	DANCE
1232	1	0	3	20	0	6	play badminton
1138	2	1	3	19	1	10	Music, games
720	5	1	4	0	1	27	swim
735	3	1	3	20	1	6	Sing
2650	1	0	4	9	0	6	Table tennis
1750	1	1	3	20	0	6	basketball
58	4	0	3	20	0	16	Painting
631	3	0	4	2	1	6	Eat delicious food
1181	1	1	3	20	0	6	basketball
2712	4	0	2	0	1	6	Dance
592	2	0	4	3	2	6	Painting
1303	1	0	3	9	0	6	
1387	1	1	3	20	0	16	Sports
2942	3	0	4	20	0	16	Reading
2627	1	1	2	20	0	6	Listen to music
1840	1	1	3	20	0	3	Games
939	1	1	4	0	1	6	Learning
2785	2	0	3	8	0	6	play badminton
1249	2	1	3	20	0	6	Reading, running
904	2	1	4	0	0	6	Sing
2540	1	1	2	20	0	7	play basketball
1279	1	0	3	13	0	6	
2399	1	0	3	20	0	6	Painting
2876	2	1	4	0	0	3	Singing and dancing rap basketball
2124	2	0	4	0	4	6	play badminton
2384	3	1	4	9	1	3	Sing
2360	1	1	3	20	0	6	anime
1142	3	0	4	20	0	6	See a movie
2378	2	1	5	0	1	8	Fishing
706	2	0	4	20	0	6	Sleep
2638	1	1	2	20	0	6	play billiards
1022	6	0	6	10	2	6	Reading
745	1	0	4	20	0	6	Play video games
1546	1	0	3	20	0	6	Reading, singing, painting
2354	2	0	2	20	0	22	play basketball
2040	3	1	4	20	4	20	play chess
513	2	1	4	2	1	6	movement
81	3	0	3	20	0	3	Painting
2658	2	0	3	3	0	6	play volleyball
1308	1	0	3	9	0	6	Games
2492	1	1	2	20	0	6	Dance videos
914	3	0	5	0	4	7	basketball
1404	1	0	3	20	0	16	Singing and photography
1647	3	1	4	11	2	1	movement
2757	2	0	3	0	0	6	Tourism
1108	2	1	4	20	0	27	Basketball Football
150	2	1	3	20	0	28	Play online games
2723	4	0	3	20	0	6	Shopping
774	3	0	4	20	0	16	Gourmet Pet Handicraft
329	3	1	4	0	1	8	Games
6	3	1	4	0	2	10	play basketball
943	2	0	4	0	1	6	calligraphy
822	1	1	3	18	0	6	Fitness
734	2	0	3	16	1	19	Reading
909	4	1	5	0	3	19	Play video games
468	2	1	3	10	1	6	painting
181	6	1	0	7	0	21	Sing
164	2	0	2	2	0	6	Play video games
1523	1	1	3	20	0	6	skateboard
451	1	0	3	20	0	6	Painting
490	2	1	4	0	0	6	basketball
2806	6	1	4	0	0	6	Sing
1143	2	1	4	0	0	6	Japanese
1311	1	0	3	20	0	6	Listen to music
2494	1	1	2	20	0	6	Comics
1111	3	0	4	3	0	21	Games, sports
2851	4	0	4	5	1	6	Reading
1971	1	0	7	20	0	6	swiping video
1441	1	1	3	20	0	12	Running
2711	4	0	4	5	0	6	Music, writing
1006	4	0	4	14	1	7	Listen to music, badminton
1627	3	0	4	15	0	6	Raising small animals
1632	1	0	1	18	0	22	play the piano
1074	3	1	3	0	1	10	Listen to music
578	3	1	3	1	2	7	basketball
2099	2	1	4	20	0	6	
2342	1	1	3	0	1	6	long jump
2260	1	1	2	20	0	6	play the guitar
2299	1	1	2	20	0	6	basketball
327	2	0	4	10	0	6	Tennis
1790	1	1	3	19	0	20	Basketball friends
442	1	0	4	0	1	6	Volleyball
1858	1	1	3	20	0	6	movement
2167	2	1	4	20	0	24	Running
2177	2	1	4	20	0	6	Reading
832	2	1	4	2	2	6	flower
2371	0	0	2	20	0	6	Sing
2724	5	0	3	1	1	6	play chasing
1414	1	1	3	20	0	6	rap
1201	1	1	3	20	0	6	lecture
2600	3	0	4	0	0	6	Music, anime
1499	1	1	3	20	0	6	Entertainment
1882	2	0	3	20	0	23	Dance
86	4	0	4	10	0	16	Play, reading, sports
1403	1	0	3	20	0	6	Photographic Drama Tour
2923	3	0	3	10	0	19	Eat
1481	1	0	3	20	0	6	Reading
777	2	1	3	20	0	6	Games
799	1	0	4	0	1	6	Sing
1666	1	1	4	4	0	3	Painting
54	4	0	2	20	0	16	Sleep
2359	1	0	3	0	1	6	Sing
1287	1	0	3	13	0	6	Sports, calligraphy
1667	2	1	4	5	1	2	Running
2583	1	1	3	20	0	6	game sport
2151	2	1	4	20	0	23	Sports, reading, games
1701	2	1	3	20	2	6	Play video games
1245	1	1	3	20	0	6	
113	8	0	0	18	0	16	Playing cards, swiping videos, chasing plays
2803	5	0	4	0	0	6	Listen to music
987	5	1	4	4	1	6	Read books, watch movies
501	2	1	4	0	1	6	Sing
2149	2	1	4	20	0	13	play basketball
1009	2	0	5	0	1	17	See a movie
1198	1	1	3	20	0	23	Table tennis
1394	1	0	3	20	0	6	Reading
589	2	0	4	20	1	6	Sing
768	3	1	4	20	1	6	play basketball
17	2	0	4	4	3	1	Sister
1042	5	1	4	6	1	6	Delicious food
1447	1	1	3	20	0	6	play basketball
2460	2	0	3	20	1	6	DANCE
285	4	0	3	20	0	3	Sleep
2635	1	0	2	20	0	6	Meditation
428	2	1	3	0	0	6	Food, travel
1328	1	0	3	13	0	6	Badminton
2123	1	1	4	0	0	13	Listen to music
669	2	0	4	0	1	2	play basketball
31	7	1	2	18	0	16	mountain climbing
1341	1	0	3	20	0	6	Dancing, playing badminton
722	4	1	4	0	1	6	Running
951	2	1	4	0	0	6	Running
2290	1	0	7	5	0	6	Badminton
214	2	0	4	20	0	6	DANCE
989	1	0	3	5	0	6	See a movie
1164	1	1	3	20	0	6	movement
2789	2	0	3	2	0	6	Painting, music
1999	2	1	4	20	0	6	Fine arts
326	5	1	5	1	2	2	Reading
560	3	0	4	3	1	6	Tourism
1383	2	0	3	7	0	6	Sing
1724	1	1	2	20	0	6	rap
1086	2	0	4	20	0	8	Extensive
2328	1	1	7	20	0	7	play basketball
341	2	1	4	0	1	6	rap
1653	2	0	4	5	0	3	anime
147	6	0	2	18	0	3	Sing
2952	1	0	4	5	0	17	Sing
2409	3	0	4	20	1	6	Sing
1107	2	0	3	11	0	23	Playing games, reading, singing
848	1	1	4	0	1	6	movement
966	3	1	4	14	2	1	drawing
1072	3	1	3	3	1	10	play billiards
2461	1	1	7	20	0	1	play basketball
1905	1	1	3	19	0	6	Badminton
155	2	0	4	1	2	1	Running
665	1	0	4	20	0	6	cook
661	2	1	4	0	0	6	baseball
1002	4	0	5	10	1	6	Painting
2338	1	1	2	20	0	6	play football
2513	1	1	7	5	0	1	play badminton
176	4	0	2	3	0	31	Delicious food
2651	1	0	4	20	0	6	Badminton
1879	1	1	3	0	0	6	basketball
1524	1	1	3	20	0	22	Badminton, singing
2864	3	0	3	0	0	16	Outdoor sports
1203	1	1	3	20	0	6	Football
24	4	0	2	5	0	16	Guzheng
2807	5	0	3	0	0	6	
1992	1	0	4	20	0	6	
2307	3	1	5	11	2	6	Badminton
2296	3	1	4	18	2	3	swim
875	2	1	4	0	0	6	basketball
2692	4	0	4	0	0	6	Painting
938	2	1	4	0	0	6	basketball
2694	5	0	3	20	0	6	Play video games
1552	1	1	3	20	0	16	be in a daze
346	2	0	4	20	0	3	Painting
2504	1	1	2	20	0	6	motorcycle
2968	5	0	3	5	0	6	Read books, listen to music
2031	2	0	4	2	0	6	Singing and dancing rap basketball
1926	6	0	5	10	1	6	Painting
385	2	1	4	0	0	6	basketball
1829	1	1	3	20	0	6	play basketball
2185	2	0	4	20	0	6	Listen to music
2505	1	1	3	20	0	6	anime
2344	1	1	7	5	0	6	basketball
243	5	0	2	4	1	8	beauty make-up
2084	1	1	4	20	0	6	basketball
1826	1	1	3	20	1	6	Playing basketball, reading books, learning software
936	2	1	4	0	1	6	Billiards
1689	3	1	5	0	0	7	ride a motorbike
2577	1	1	2	20	0	6	Listen to music
312	1	0	4	20	0	14	See a movie, read a novel
1459	1	1	3	20	0	6	Painting
2922	2	0	3	3	1	6	Games, music
2396	5	1	2	20	1	6	Clip Video
1332	1	1	3	20	0	6	Badminton editing
968	2	1	4	5	0	6	Reading
1454	1	1	3	20	0	6	Billiards
660	2	0	4	0	1	6	movement
1934	1	0	3	10	0	6	Photography
935	2	0	4	0	1	6	Gobang
370	2	0	4	17	0	17	Chinese chess
566	3	0	3	2	3	7	Extreme sports
1973	1	0	7	20	0	6	Listen to music
1854	1	1	3	2	0	6	Billiards
1024	2	0	3	2	1	12	Play video games
824	2	0	4	0	1	6	
982	4	1	4	8	1	7	Sing
2424	1	1	7	20	0	6	play badminton
2066	1	0	4	20	0	6	Painting
1645	2	1	4	5	0	4	movement
2579	1	1	2	0	0	6	Running
2242	3	1	3	4	1	3	play ball
2116	1	1	4	0	0	6	Listen to music
