user_id	video_id	like	reason_tag	rating	review	video_tag	interest_tag	watch_again
2383	4016	1	[5824, 5226]	5.0	like the song 105C very much, I like this song very much I use for cell phone ringtone	[2729, 4919, 5226]	[5226, 2426]	0
2383	119	1	[2532, 2088, 315]	5.0	Very like once the teacher's work, is very interesting, funny	[2532, 2834, 3687]	[2532, 2088, 315]	0
2383	2274	1	[1776, 2426]	5.0	I like watching anime very much. I also like watching this anime in the video. It's very interesting and lovely	[1776, 2249, 4099]	[2426, 1776, 1358]	0
2383	2157	1	[1281, 5509, 4595]	5.0	Special love to learn math knowledge, really is very intentional, can be used in life	[5509, 4595]	[1281, 5509, 75]	0
2383	4495	1	[4592, 2249, 111]	5.0	Very like the Ultraman, they are too cute and too fun, is like	[5223, 2430, 2249]	[2430, 111, 2249]	0
2383	4616	1	[4573, 1007, 2249]	5.0	I like this cartoon card very much, very good-looking interesting, very funny like	[744, 1203]	[2249, 4573, 744]	0
2383	1533	0	[3899, 426, 809]	1.0	I don't like watching videos of this theme, and I also don't like this anime very much.	[1203, 3899, 318]	[809, 3899, 426]	1
2383	3730	1	[549, 3899, 1688]	5.0	am very fond of watching animation video, also very fond of playing animation theme	[5493, 549, 104, 6070]	[3899, 549, 6070]	0
2383	2142	0	[5487, 434]	1.0	I don't like watching this video, and I think this place is very scary and unsafe.	[434, 973]	[434, 5487]	1
2383	3712	0	[2549, 5386, 4536]	1.0	am not interested in music for a girl, do not like music, can not appreciate	[5386, 4536, 3282]	[2549, 5386, 4536]	1
2383	1673	1	[4239, 144, 1803]	5.0	like to watch the video of cross-dressing very much, this is also too handsome, also too love	[144, 2789, 1203]	[144, 4239, 2789]	0
2736	4662	1	[3162, 5015, 2953]	5.0	Four buns for a dollar and a hip-hop soundtrack are perfect.	[3162, 1927, 111]	[111, 1927, 5015]	0
2736	2482	1	[3687, 6, 5]	5.0	Aunt or your aunt, funny video is very interesting, good dubbing.	[3687, 1576, 1412]	[1576, 3687, 4451, 1412, 2236]	0
2736	2787	1	[627, 5671, 2236]	5.0	Donnie Yen's acting skills are good, promote China kung fu, Ip Man 5 publicity is very good.	[5671, 627, 2236]	[2236, 627, 5671]	0
2736	282	1	[5953, 5074, 5085, 5691]	5.0	League of Legends this game we all love to play, skills are handsome, cool.	[5953, 5691, 722]	[6043, 5074, 2837]	0
2736	98	1	[5549, 3043, 3852, 3872]	5.0	No matter plain face, light makeup are very consistent with the national first love face, finally black clothes are too handsome.	[1086, 3043, 2481, 5549]	[3872, 3043, 1638]	0
2736	3791	1	[2586, 1528, 2435]	5.0	He's got pretty pink hair, sweet voice, good skin, good looks.	[2586, 2988, 1386]	[1528, 1317, 2586, 2262]	0
2736	2979	1	[5745, 950, 2906, 271]	5.0	Cooked tomatoes are very nutritious, very appetizing, simple, easy to learn.	[271, 2906, 5745]	[5745, 1143, 2778, 2906]	0
2736	243	1	[447, 5927, 4443]	5.0	Is to recommend everyone to find fault with the game, but still like a game.	[2449, 5927, 5]	[5927, 2449, 2236]	0
2736	3907	1	[1113, 2707, 1961]	5.0	Japan songs, two yuan, good-looking, lovely, kawaii.	[1113, 2707, 1961]	[2707, 3205, 2236]	0
2736	3784	1	[3687, 2720, 5927]	5.0	Japan animation with stars, online celebrities, car theft face, properly funny.	[1412, 5842, 1203, 3687, 3722]	[3140, 911, 3687]	0
2736	4514	1	[1203, 5074, 2517, 2249]	5.0	Japan animation with music is too sensual, vivid, perfect fit.	[1203, 2249, 2517]	[2249, 1203, 5074, 2517]	0
2736	3505	1	[5223, 2586, 3396]	5.0	Sinking fish this song melody sounds good, beautiful, beautiful animation, like the second yuan.	[3396, 5223, 2586]	[2386, 2262]	0
2736	4334	1	[4362, 4427, 5304]	3.0	Crayon color rich, drawing, writing good-looking, walk up, travel.	[3091, 2743, 5304]	[2743, 2236, 3091]	0
2736	846	1	[4323, 960, 5487, 404, 1074, 5460, 3513, 3042, 4789]	5.0	China soldiers are brave, resolute, responsible and handsome, waiting for peace.	[4323, 3513, 404, 5460, 3042, 960]	[3513, 404, 5460, 3042, 4323, 960, 5487]	0
2736	2329	1	[496, 2033, 1918, 3811, 3881, 4539]	5.0	He is a good friend, a good friend, and a good friend.	[2033, 1918, 3881, 4539]	[4539, 3881, 496, 5]	0
2736	1724	0	[1487, 449, 5238]	4.0	For people who don't love table tennis don't like to watch, for people who like table tennis is still very good.	[1487, 2102]	[3463, 3431, 431]	1
2736	2741	0	[5074, 1231]	1.0	A good song is too bad to listen to, ghost cry wolf howl, do not like.	[1349, 422, 330]	[143, 2069, 2640]	0
2736	3334	1	[5748, 4386, 2413]	5.0	Men are too handsome, have good fingers, and play the piano too well.	[4386, 2816, 195]	[5927, 723, 1055]	0
2523	3198	1	[889, 5025, 2245]	4.0	I like ghost and animal videos so much that I have seen several videos of United States presidents today.	[3140, 5908, 3329]	[5025, 1203, 889, 784]	0
2523	4206	1	[3687, 397, 2170]	4.0	Turby liked to watch them do magic tricks. It was very interesting and magical.	[2953, 2711]	[397, 2170, 3687]	0
2523	710	1	[2000, 5739, 4769]	4.0	It's funny to make childhood memories into ghost and animal videos. I like ghost and animal videos.	[1400, 2834]	[463, 2000, 3106, 5739]	0
2523	772	1	[5298, 799, 5796]	4.0	I really like listening to music. Every time I listen to a song from a Short Video, if it sounds good, I will collect it.	[3503, 2659, 2317]	[5796, 799, 5016, 5298]	0
2523	4299	1	[4808, 1796, 3056]	4.0	I like this kind of fake makeup and skin care and beauty makeup video, because I also like skin care.	[5319, 3516, 881]	[1147, 1796, 4786, 4808, 3056]	0
2523	4227	1	[5429, 322, 5739, 6060]	4.0	The sound of the video is so funny, funny and pleasant to listen to, turning the language of the United States into a song.	[1413, 1996]	[6060, 5429, 322, 5739]	0
2523	3641	0	[4104, 5774, 2116]	2.0	I really don't like this kind of rancor video very much. The video speed is too fast to hear clearly.	[2116, 5115, 759, 4104]	[3687, 314, 2398]	0
2523	3455	1	[2000, 5739, 245]	4.0	This kind of ghost livestock video is too funny, too like this kind of ghost livestock video, hope the author updates more.	[486, 5126]	[5739, 2000, 245]	0
2523	3950	1	[3985, 2249]	4.0	Really like this animation video clips, I am playing this animation hand tour.	[467, 144, 384]	[5593, 2249]	0
2523	2565	0	[1492, 2041, 2340]	2.0	I don't like watching this kind of animal world video very much, I feel that they kill each other is too cruel.	[1492, 2340, 2041, 496]	[2294, 3245, 614]	0
2523	2841	1	[3899, 2329, 4229]	4.0	I really like watching animation, animation feel more real picture quality is also relatively clear.	[5115, 4659]	[2329, 3899, 4229]	0
2523	69	0	[1206, 5435, 2035]	2.0	I don't pay much attention to these entertainment circles and stars, and I'm not interested in videos of this kind of entertainment circle.	[1206, 5435, 2035]	[1528, 4979]	0
2523	2947	1	[2720, 902, 276]	4.0	I'm so funny, I love this ghost video, the music video clips and the quality of the dance are very good.	[4415, 1339, 2729]	[902, 6026, 2720, 4055, 276]	0
2523	1276	1	[5953, 5074, 3687]	4.0	I really like the video of electronic sports, and I feel that there are very few people who don't like playing Honor of Kings.	[617, 1485, 4692]	[3835, 5953, 3687, 5074]	0
2523	3607	1	[4418, 4875, 5000]	4.0	I like sports videos very much. I like sports and skating very much.	[331, 1283, 1152]	[5000, 6058, 4875]	0
2523	1005	1	[3687, 2661, 4292]	4.0	The video is very interesting, and the following United States leaders and music are just on the card.	[2236, 1327, 4166]	[4292, 3687, 5891, 2661]	0
2523	141	1	[2013, 3687, 5278, 5739]	4.0	Really too funny, really like this funny video and ghost animal video.	[1401, 3116, 2560]	[2013, 5739, 3687]	0
2523	3236	1	[2729, 3743, 2348]	4.0	Maybe no man won't like this kind of female anchor, like the video of female anchor very much.	[1126, 1339, 1344]	[2348, 3743, 4869, 2729]	0
1757	4185	1	[5312, 5207, 2531, 5, 6]	4.0	I like this yellow furry Pikachu, fat little one.	[4089, 3722, 4158, 5, 6]	[5312, 3321, 2531, 5, 6]	0
1757	77	0	[6, 5, 1669, 1208, 3985]	2.0	I am not interested in cartoon characters, screen transformation faster, not optimistic.	[1208, 1413, 4187, 5, 6]	[4355, 918, 1152, 5, 6]	0
1757	700	1	[280, 3352, 3042, 5, 6]	4.0	Like to listen to the news story events, heroic spirit is worth my admiration.	[5311, 1074, 5506, 5, 6]	[280, 3042, 3352, 6, 5]	0
1757	1596	0	[111, 3359, 5, 6]	2.0	The video is too unclear, and the language is not clear.	[3463, 85, 5, 6]	[1903, 3846, 1840, 5, 6]	0
1757	4362	1	[1955, 2435, 3182, 6, 5]	4.0	I love watching the talent show, they all put together, it was perfect.	[2675, 1317, 950, 5, 6]	[1955, 2435, 3182, 5, 6]	0
1757	2086	0	[5953, 3835, 4654, 5, 6]	2.0	I don't want to play Honor of Kings, and I don't like watching this kind of game commentary video.	[4288, 4246, 2126, 5, 6]	[2126, 4986, 5074, 5, 6]	0
1757	397	1	[4296, 3934, 2778, 6, 5]	4.0	I am a foodie, like food production video very much, like cooking food very much.	[4136, 244, 4069, 5, 6]	[4296, 2778, 3934, 5, 6]	0
1757	2363	0	[4017, 2422, 3392, 5, 6]	2.0	The picture clip is too common, the card point is not good, the dubbing does not like to listen to.	[2422, 1203, 5115, 5, 6]	[1064, 621, 2780, 6, 5]	0
1757	1470	1	[1080, 799, 5016, 5, 6]	4.0	This cartoon round fat is very cute, editing is also very good, I like to see.	[2184, 3451, 5, 6]	[1080, 5016, 799, 5, 6]	0
1757	1907	0	[1237, 501, 5154, 6, 5]	2.0	The video recording is blurry and wobbly, and I don't like to watch it.	[5154, 3164, 5844, 5, 6]	[5844, 1588, 1237, 6, 5]	0
1757	3481	1	[2408, 1627, 5550, 5, 6]	4.0	It's very helpful to watch this error correction video and learn a lot.	[2067, 3063, 2731, 5, 6]	[1627, 2408, 5550, 6, 5]	0
1757	743	0	[5658, 3303, 4290, 6, 5]	2.0	I don't like watching murder videos. I can't stand killing people at this age.	[2350, 1314, 3983, 5, 6]	[1362, 3983, 6, 5]	0
1757	4396	0	[3899, 4416, 887, 5, 6]	2.0	This kind of fast-paced dubbing really do not like to see, or the original sound is better to look at.	[5443, 2520, 571, 5, 6]	[4147, 5, 6]	0
1757	3224	1	[2435, 3161, 3277, 5, 6]	4.0	The song is very beautiful, the song is very hi, the sense of substitution is very strong, like to listen to.	[1086, 4812, 1009, 5, 6]	[2435, 3161, 3277, 5, 6]	0
2277	941	1	[494, 3632, 4248, 2085, 2913]	4.0	I personally like panda, the video content is interesting, but the quality is poor.	[2085, 5712, 3632]	[3053, 496, 2913, 2085]	0
2277	4661	1	[915, 315, 1453]	4.0	The author's video is interesting, extremely rich in content, and the picture quality is also very good.	[2088, 315]	[915, 713, 2677]	0
2277	1097	1	[5115, 4730, 5927]	4.0	I personally like to exercise, which is very beautiful muscle lines of the characters.	[5472, 5009, 5927]	[4730, 5927, 5548]	0
2277	2682	0	[2755, 2393]	2.0	The rap content is very boring, and I don't like this kind of rap style video.	[2675, 547, 5927, 2236]	[3687, 1576, 4312]	1
2277	3806	1	[2200, 3205]	4.0	The makeup painted by foreigners on Halloween in the video is very interesting and the theme is very novel.	[5487, 3205, 1344, 3364, 3532]	[4491, 5487, 3364]	0
2277	590	1	[3877, 2200]	4.0	The overall painting style is very good, the theme is also very novel, the picture quality is slightly poor.	[384, 3877, 969]	[2729, 5731, 6004]	0
2277	2218	1	[428, 745, 4747]	4.0	The content of the video is very burning, exciting enough to see, the quality of the video is also slightly poor.	[1203, 362, 745, 1146]	[1203, 1146, 745]	0
2277	3721	1	[4508, 5154, 728, 501]	4.0	The subject matter of the video is very novel and interesting.	[600, 3096, 3589]	[5156, 2726, 3589]	0
2277	1275	1	[4288, 3687, 5224]	4.0	A mediocre game, after the author's commentary video becomes more interesting and funny.	[735, 3835, 3687]	[5953, 5074, 735]	0
2277	4574	1	[4441, 511, 5043]	4.0	The content of the video is very original, very funny and interesting, but the overall picture quality is a little poor.	[1499, 5092, 2262, 113, 3878, 4818]	[2262, 113, 5891, 5043]	0
2277	2641	1	[5862, 4935, 3687]	4.0	The bear haunt is funny, but it's even more interesting after the author's editing and dubbing.	[2013, 3687, 2024]	[3687, 546, 621]	0
2277	1143	1	[3205, 3017]	4.0	The author's background is particularly good, the internal use is also very interesting, and the special effects are also very powerful.	[3205, 539, 931]	[931, 3205, 2236]	0
2277	767	1	[2236, 183, 288]	4.0	The content of the video is very interesting, the singing is also very wonderful, the girls in the video are also very beautiful	[2236, 2262]	[5457, 4274, 3687]	0
2277	4030	1	[1249, 5074, 1102]	4.0	I like my world very much this game, inside the content I also like very much.	[3986, 5074, 143]	[1102, 143, 3687]	0
2277	1734	0	[2629, 3140, 1459]	3.0	I don't like watching this kind of video, although some moved, the video quality is poor.	[798, 1496, 5199]	[798, 4358, 1884]	1
2277	3472	1	[2236, 4035, 5269]	3.0	There's nothing new in the video, but the quote is interesting.	[3205, 5269]	[3205, 5725, 4673]	0
2277	544	0	[4497, 2021, 713, 6, 5]	2.0	I don't like the post-dubbing video, and the sound is not good to listen to, very dull.	[1256, 3494, 3338, 5, 6]	[1256, 3224, 379, 6, 5]	0
2277	3822	0	[1101, 3791, 4285, 5, 6]	2.0	Do not understand what is said, there is no Chinese subtitles, do not like to watch anime.	[1203, 2008, 379, 5, 6]	[1203, 330, 5, 6]	0
2277	3526	0	[1247, 4638, 5, 6]	2.0	The picture is not beautiful enough, the characters are some sand carving, the content expression is not clear enough.	[3947, 3959, 5132, 5, 6]	[5043, 5294, 5, 6]	0
2277	1448	0	[2958, 809, 2294, 5, 6]	2.0	I don't understand the commentary acceleration video, don't understand what it means, don't like to watch it.	[331, 5481, 2674, 6, 5]	[5245, 5074, 2294, 5, 6]	0
2277	699	0	[2013, 4589, 1290, 5, 6]	2.0	I can't understand this digital conversion video, I feel very difficult, difficult some big, burning brain.	[4589, 3711, 1264, 5, 6]	[2008, 355, 2090, 5, 6]	0
2277	1082	0	[2598, 5117, 5674, 6, 5]	2.0	I don't like to play small game of plants vs. zombies, not interested in video games.	[5074, 4248, 2494, 5, 6]	[2661, 5674, 2069, 5, 6]	0
2277	2629	1	[3857, 1068, 2331, 5, 6]	4.0	After listening to the explanation, I think sugar is still very important, reasonable quotation.	[1264, 5649, 859, 5, 6]	[1068, 2472, 3857, 5, 6]	0
2277	370	0	[145, 2206, 4061, 5, 6]	2.0	I don't like editing anime, I don't like watching anime, I'm not very interested.	[2206, 5074, 3517, 6, 5]	[201, 1413, 6, 5]	0
2277	160	1	[5286, 2096, 5, 6]	4.0	When I was a child, I liked to see Princess Huanzhu. My childhood memories are still like watching.	[1145, 1644, 590, 5, 6]	[2096, 5286, 5, 6]	0
2277	2719	1	[2656, 4163, 6026, 6, 5]	4.0	I love the pecs, the abs, the body. It's very eye-catching.	[3463, 4198, 2656, 5, 6]	[2656, 4163, 6026, 5, 6]	0
2277	4514	0	[2013, 1098, 1377, 5, 6]	2.0	I don't like watching anime, the picture is not beautiful enough, the editing is not perfect.	[2013, 3290, 435, 5, 6]	[849, 1203, 2517, 6, 5]	0
2277	1272	0	[4185, 2549, 1206, 6, 5]	2.0	Don't like the choice of video, feel good chaos, choose good difficult.	[5970, 4185, 1206, 6, 5]	[5927, 723, 6, 5, 2655]	0
2277	3967	1	[1960, 2753, 1918, 6, 5]	4.0	Like small animals, think Wang Xing people are very cute, very human.	[3573, 5223, 2033, 5, 6]	[1960, 1918, 2753, 5, 6, 5223]	0
2277	425	0	[561, 1149, 4741, 6, 5]	2.0	I don't like greenhead fish, I feel very dead, not very good-looking, a little ugly.	[4053, 5211, 4312, 5, 6]	[2236, 2472, 4027, 5, 6]	0
2277	3073	0	[1077, 5699, 5, 6]	2.0	I don't like to read foreign news and I'm not interested in foreign affairs.	[1733, 5487, 1077, 6, 5]	[4401, 6, 5]	0
2277	2477	0	[4115, 3978, 5086, 6, 5]	2.0	I don't like watching old videos. I don't like watching videos from many years ago now.	[1203, 57, 4053, 6, 5]	[3286, 3138, 408, 6, 5]	0
2277	1409	0	[43, 5074, 5725, 5, 6]	2.0	I don't like comic books, and I don't like the rhythm of my speech.	[1569, 188, 1666]	[575, 5725, 1569, 5, 6]	0
2277	1618	1	[3769, 3821, 3216, 5, 6]	4.0	These sentences tell me that regret is always around, cherish the present.	[3216, 3821, 3769, 6, 5]	[3769, 3216, 3821, 5, 6]	0
2771	4421	1	[3053, 3120, 5481]	3.0	I haven't seen this. Is it a game? I haven't touched it, I don't understand it. Those who understand should all understand it.	[5861, 1100, 1975]	[3120, 3053, 1975]	0
2771	223	1	[5943, 5683, 2567]	5.0	A tribute to the classics! Really is forever the classic, each time after reading will laugh, now such works less and less.	[2567, 5683, 4443]	[5943, 2567, 5473]	0
2771	4278	1	[3687, 3028, 2333]	4.0	Xiong Da that very funny dubbing is also funny, the latter several paragraphs are very funny!	[4312, 1249, 2236]	[4312, 3687, 830]	0
2771	3808	1	[302, 1264, 2504]	3.0	There are also video analysis waiting for these, really is a big head!	[2465, 2408, 1264]	[1602, 2472, 1264]	0
2771	2645	1	[5927, 47, 669]	5.0	Since childhood to see cat and mouse, to now see also not bored, salute all forever classics!	[3961, 3687, 3494]	[2276, 3687, 3961]	0
2771	3624	1	[4793, 5344, 959]	4.0	It is also possible to care about national affairs occasionally. After all, all fields should be understood.	[3601, 1074, 5097]	[2264, 3601, 3446]	0
2771	2667	1	[5646, 1528, 1317]	4.0	Sing a different style, the beautiful woman sings very professional, very good refueling!	[2413, 1317, 2176]	[1528, 2176, 5446]	0
2771	3620	1	[614, 2033, 2729]	5.0	It's really hard to find this cat with your eyes closed. It's amazing!	[614, 3494, 496]	[2729, 614, 2033]	0
2771	3310	1	[2262, 3687]	4.0	The abbot is really unshakeable! Plus music and little monkey dance, really funny!	[3878, 5483]	[3978, 3687]	0
2771	1768	1	[4080, 1685, 4704]	5.0	Very life is very healing, nature's elements are more, very healing soul!	[388, 4080, 209]	[1685, 1056, 3011]	0
2771	1206	1	[3687, 4362, 3205]	5.0	Very creative, don't spend a penny to make so many weapons, talent!	[1113, 2236, 3205]	[4362, 3417, 3687]	0
2771	2764	1	[388, 5344, 2913]	5.0	A very funny video, that English is very difficult ah, he is deliberately teasing her.	[2641, 2312, 676]	[4035, 5344, 676]	0
2771	3811	1	[4427, 3040]	5.0	It's great to have so many small animals converted from circles, triangles and squares.	[302, 4183, 3024]	[4427, 2058, 1388]	0
2771	4088	1	[4525, 2787, 496]	5.0	Fried rabbit is very cute! It will change color, I also learned yo! It's so cute!	[2787, 4525, 4932]	[5131, 496, 2294]	0
2771	1158	1	[881, 5427, 1599]	5.0	The style of clothes is neat and clean, very atmospheric, and the watch sunglasses are also matched very well, perfect!	[881, 1599, 915]	[4642, 2088, 315]	0
2771	4065	1	[4055, 3687, 5620]	5.0	Very fresh and lovely! Dance cute and funny, continue to work hard refueling it!	[3687, 4055, 1453]	[4055, 5620, 1453]	0
2771	2096	1	[4654, 4800, 1461]	4.0	Like animation plot, justice, courage, sunshine, inspiring, warm heart!	[3949, 1203, 1461]	[3985, 1461, 1203]	0
2842	908	1	[5, 1528, 5435, 4510]	3.0	The song is familiar and rhythmic, but it keeps repeating.	[5, 1434, 0, 4327, 4510]	[1528, 5877, 4510]	0
2842	1998	0	[5, 2249, 3431]	2.0	I am not interested in Japan manga, and I don't like Japanese background music. I can't understand what it is singing.	[5, 1, 2249, 5534, 2541]	[2236, 5534, 2541]	0
2842	2988	0	[5, 4887, 5337, 5387]	1.0	The video production is crude, the lyrics also have no nutrition, do not like.	[5, 2384, 3878, 1481, 3]	[2262, 1442, 1486]	0
2842	3188	1	[5, 2236, 405, 4344]	2.0	The video is well organized, but I have reservations about the response given by the blogger.	[5, 4593, 405]	[4344, 2236, 3205]	0
2842	4642	1	[4609, 3902, 275]	4.0	In a relaxed atmosphere, satirized the appearance of bright, actually do not have professional skills of the host.	[5, 275, 4690, 4609]	[4609, 275, 3902]	0
2842	2279	0	[5, 1324, 2435, 5115]	2.0	I don't like Japanese songs, and I don't know about this station B. I'm not interested in it.	[5, 1, 1087, 1324, 2236]	[2236, 3205, 1087]	1
2842	1686	1	[5928, 87, 3780, 6]	4.0	I like to watch short track speed skating and support the China team. Zhong Zu's commentary is professional and humorous.	[1, 6, 5928, 3780, 87]	[1, 5928, 87, 3780]	0
2842	1626	0	[5, 5074, 1562]	1.0	I don't like games, and the explanation is not very clear, no reason to laugh.	[5, 2958, 3, 5074, 3687]	[5821, 2294, 5861]	0
2842	325	0	[3635, 5115, 1352]	1.0	This kind of emotional ethics drama is not interested, and only a TV series title, not to express more meaningful content.	[0, 1352, 2928, 1203]	[511, 3140, 1203]	0
2842	327	1	[5, 376, 87, 1541]	4.0	The video logic is clear, the content is meaningful, understand Gu Ailing mother's education method.	[6, 376, 0, 1, 1541]	[6, 376, 87, 1541]	0
2842	2767	1	[5, 6, 6106, 1528]	4.0	First of all, this song is very popular recently, and the students in the video also sang the momentum of this song.	[5, 2176, 4130, 1498]	[5, 6106, 4130, 1528]	0
2842	980	1	[1492, 0, 5100]	5.0	In the video, the big fat cat in different scenes presents the posture, especially honest and lovely.	[0, 4933, 3573, 2729]	[1492, 496, 3573]	0
2842	4145	0	[5074, 2958, 5953]	1.0	I'm not interested in e-sports games at all, and my thoughts don't fit into the video.	[3835, 1, 5953, 2958]	[3837, 3416, 3905]	0
2842	4585	0	[5739, 111, 2013]	2.0	Put other people's video language and action, take a mess editing, do not like.	[5739, 3687, 2281, 1]	[3458, 6, 2281, 1509]	0
2842	563	0	[3949, 396, 2919]	2.0	The soundtrack has interfered with the normal news broadcast and is not rigorous.	[5097, 1074, 3687]	[1074, 5311, 3593]	1
2842	2654	1	[4896, 1934]	2.0	The whole video is about using English letters to represent Chinese phrases. The content shows the lack of language. It can only be popular for a while and is not interested.	[6, 3, 4408, 920]	[4896, 920, 3331]	0
2842	266	0	[5, 3142, 2193, 425]	4.0	Xia Yu showed more exquisite skateboarding skills, like day day up this program.	[5, 2, 5614, 723, 2193]	[5, 3473, 5614, 723]	1
2842	4105	0	[5, 2736, 1688, 2789]	2.0	Not interested in Japanese, and don't like this kind of Japan cartoon dress, video doesn't make much sense.	[0, 2729, 5, 3592, 2736]	[2236, 3205]	1
1685	1826	1	[268, 2316, 761]	3.0	I prefer to watch interesting video, especially the challenge, the feeling is very challenging.	[3489, 268, 1264, 0]	[268, 452, 3489, 3820, 0]	0
1685	1628	1	[309, 1336, 0]	4.0	Animation special effect sense directly pull full, the protagonist's halo or in the final appearance.	[309, 1203, 1336, 0]	[309, 1203, 1336, 1700, 3, 4]	0
1685	382	0	[3774, 3899, 0]	1.0	The video design is too strange, the characters are not drawn up, and I don't like to watch it.	[3899, 3687, 0]	[3078, 5059]	0
1685	3615	1	[3, 2, 1, 5644, 5007, 1936, 5041, 1299, 6, 5, 4609, 3687]	4.0	Funny kind of video feel very fun, Zhu Yidan's boring life series I have to see the feeling is very interesting.	[1, 2, 3, 4609, 6, 5, 427, 5007, 2834, 1936, 2236]	[1, 2, 3, 5, 2312, 5007, 6, 1936, 4609, 427, 3687]	0
1685	3857	1	[3, 2, 1, 6, 5, 3028, 5319, 482, 5286, 4759, 723, 5118]	4.0	Will be a variety of film and television mixed cut feeling very interesting, with a unique style of music is very nice.	[1, 2, 3, 482, 3592, 5319, 6, 5, 4759, 1769, 5118, 5286, 3659, 3028, 723]	[1, 2, 3, 3592, 723, 950, 3028, 3659, 929, 4759, 5118, 482, 5286, 1769, 5, 6]	0
1685	429	1	[3, 2, 1, 3205, 5109, 881, 6, 5, 5726, 4839]	4.0	Loved the video about the costume genre and it was fun to mix and cut the costumes from different countries.	[2, 1, 3, 6, 5, 4839, 5726, 3205, 881, 1599, 1762]	[1, 3, 2, 5726, 4839, 3205, 1599, 6, 5, 881, 1762]	0
1685	1532	1	[3, 2, 1, 1203, 4774, 809, 6069, 6, 5]	4.0	Tomorrow's Ark series of video I like very much, video mix cut very good.	[1, 2, 3, 1203, 6, 5, 809, 6069, 176]	[1, 2, 3, 4, 6069, 4774, 1203, 809, 176, 6, 5]	0
1685	3931	1	[2, 1, 3, 1203, 5442, 522, 4583, 3687, 617, 5074, 942, 6, 5]	4.0	The video campus animation style is unique, the dubbing is very interesting like this kind of video style.	[2, 3, 1, 522, 5074, 1203, 3687, 5442, 617, 4583, 6, 5]	[1, 2, 3, 5074, 3516, 1203, 5, 6, 942, 5442, 4583, 522, 3687, 1498]	0
1685	4483	1	[3, 2, 1, 6, 5, 2102, 3463, 2544, 5238, 1691, 5500]	4.0	Billiards sports class teaching video, video billiards explained very detailed like.	[3, 2, 2544, 4442, 6, 5, 3463, 5238, 2587, 1, 5500]	[1003, 5500, 2102, 2544, 5069, 5238, 6, 5, 3463, 1, 3, 2]	0
1685	3960	1	[3, 2, 1, 6, 5, 1203, 809, 3801, 4104, 5639, 2541]	4.0	The hand-drawn animation style is interesting, and the combination of jojo's adventure style is very interesting.	[1, 2, 3, 6, 5, 809, 1203, 1283, 3899, 1413, 4104]	[1, 2, 3, 6, 5, 1203, 809, 598, 2541, 421, 3349]	0
1685	730	1	[3, 2, 1, 1074, 5773, 1733, 2542, 6, 5]	4.0	I sometimes watch videos of diplomatic consultation type, which are very interesting and informative.	[3, 1, 2, 1074, 1984, 6, 5, 2542, 3904, 1733, 5773, 5311]	[1, 3, 2, 1733, 5773, 1084, 1074, 5311, 1984, 6, 5]	0
1685	1012	1	[3, 1, 2, 1507, 4508, 1043, 2726, 6, 5]	4.0	I am interested in the video of science and technology, the sound in the video is very decompressed.	[1, 2, 3, 4628, 1043, 6, 4508, 1507]	[2, 3, 1, 4628, 1043, 4208, 4457, 2726, 1507, 5314, 4508, 6]	0
1685	2644	1	[3, 2, 1, 5074, 2294, 5117, 5953, 5, 6, 5107, 680]	4.0	Hearthstone game like the style of card games, the game is very interesting to play unique.	[2, 1, 3, 5240, 680, 5117, 5953, 6, 5]	[2, 1, 3, 680, 5117, 4729, 5240, 5953, 1460, 5074, 6, 5]	0
1685	3170	1	[2, 1, 3, 6, 5, 1534, 5443, 1028, 4564, 4318, 5016]	4.0	The song is very good like this type of video style, the soundtrack is very like interesting.	[1, 2, 3, 2370, 4318, 5016, 1534, 1028, 6, 5]	[2, 3, 1, 1534, 1028, 5016, 4318, 5]	0
1685	3919	0	[2, 1, 577, 1572, 6, 5, 5659, 3854, 3189]	2.0	The style of the video clip is not too good, the magic change of the song is not like.	[1, 2, 3, 577, 3854, 1572, 5659, 6, 5]	[2000, 913, 5739, 6, 5]	1
1685	668	1	[2, 1, 3, 6, 5, 1528, 5127, 514, 2327, 1370, 4999, 4763]	4.0	I like the video style of Beijing Opera. The content of the story is very good. Beijing Opera is something left by our ancestors. It is the quintessence of Chinese culture. It must not be forgotten.	[1, 2, 3, 6, 5, 1528, 3980, 4999, 1370, 3880, 4748]	[1, 3, 4999, 2, 1635, 4748, 4763, 1528, 5, 6]	0
1685	2429	1	[2, 1, 3, 1984, 4638, 5773, 1074, 3593, 6, 5, 4041]	4.0	I am more interested in the video of news diplomacy consultation, which is very detailed.	[1, 2, 3, 3593, 1862, 1984, 5773, 4041, 1074, 6, 5]	[1, 3, 2, 5773, 1074, 6, 5, 5174, 4041, 5311]	0
1685	451	1	[2, 1, 3, 5074, 5953, 3835, 4478, 3613, 5, 6]	4.0	I like the video clip about the King's Glory category very much. Lv Bu's updated version is much stronger than before.	[1, 2, 3, 3613, 3835, 5953, 5074, 4478, 6, 5]	[1, 2, 3, 3124, 3613, 3835, 748, 5953, 4478, 5074, 6, 5]	0
2588	701	1	[280, 822, 3042]	5.0	Life is not smooth sailing, you don't feel because someone is carrying a heavy load for you.	[5506, 822, 280]	[280, 3042, 822]	0
2588	1381	1	[4553, 621, 4427]	4.0	I made something different with ordinary things in my life, and my imagination is rich.	[1203, 4427, 3687, 3331]	[3331, 4427, 1203]	0
