user_id	age	gender	education	career	income	address	hobby
2441	2	1	3	18	1	7	basketball
2144	2	1	4	0	0	19	Sleep
2397	1	1	7	20	0	6	Football
461	2	1	4	0	0	6	boxing
1025	2	1	3	0	1	8	Play video games
1431	1	1	3	14	0	5	basketball
157	2	1	4	0	2	3	swim
2670	4	1	4	0	1	6	Travel
1613	3	1	3	2	1	6	Billiards
677	5	0	3	20	0	6	sign language
1674	1	1	4	20	0	6	Watch funny videos
1616	1	1	2	20	0	15	Play video games
238	5	0	3	11	0	4	Learning
783	2	1	4	0	1	8	movement
1271	1	1	3	20	0	6	Reading
2480	2	1	3	0	0	6	play billiards
100	5	1	4	3	1	8	Coffee, basketball
315	2	0	4	20	0	6	Play video games
810	6	0	4	16	1	9	Shake, watch plays, read novels, sing songs
1088	4	0	4	20	1	8	Tourism
1385	1	0	3	20	0	6	Volleyball
1334	1	0	3	20	0	23	calligraphy
261	5	0	4	20	0	8	play
790	2	1	4	4	0	6	Running
1675	2	1	4	3	0	6	Painting
195	2	1	4	20	0	16	Play table tennis, tennis
1770	1	1	2	20	0	6	play basketball
1611	1	0	2	20	0	6	Painting
1730	1	0	2	20	0	2	Sing
179	2	0	5	0	2	8	Sing
2314	1	0	3	0	1	6	swim
340	2	1	4	0	1	6	basketball
1812	1	1	3	20	0	16	basketball
1161	1	1	3	20	0	22	Reading Basketball
748	5	0	4	6	4	7	Tourism
1435	1	0	3	20	0	6	Learning
662	2	0	3	0	0	6	Food, travel
480	2	1	4	0	1	6	Listen to music
2986	3	1	3	19	1	3	Reading
2894	2	1	4	0	1	6	cogs
2387	1	1	7	20	0	1	play basketball
2788	1	1	3	0	0	6	Games
2044	1	1	4	0	0	6	play basketball
1125	3	0	4	10	1	10	Reading
2705	4	0	3	5	0	6	Dance
742	2	1	3	0	1	15	movement
2412	1	0	3	0	2	24	swim
2086	1	0	4	0	0	6	Singing, studying
1744	1	1	2	20	0	6	Sing
1738	1	1	7	5	0	6	Badminton
1904	2	0	3	20	0	6	Painting
785	4	1	4	0	3	4	flight
2118	1	0	4	0	0	6	novel
2739	4	0	4	0	0	6	Life
247	3	1	4	9	1	6	film
1502	1	1	3	20	0	6	Basketball, music
2649	2	1	4	2	1	6	Play games
2717	4	0	4	0	0	6	Art
626	2	0	3	0	0	6	Food, games
347	2	1	4	10	1	6	flower
278	5	0	2	10	0	6	Watch TV
1778	2	0	3	5	0	6	Sing
2687	6	0	4	3	1	6	Writing, photography, travel
655	2	0	3	11	0	6	Delicious food
2456	1	1	4	0	0	3	Clip Video
1867	1	1	3	0	0	6	Reading
2621	1	1	2	20	0	6	computer
2585	1	0	2	20	0	6	Meditation
1090	2	0	4	20	0	12	Reading books, growing flowers
2634	1	0	2	20	0	6	play chasing
1813	1	1	3	20	0	6	play basketball
2028	1	1	4	0	0	6	Basketball, reading
445	2	0	4	0	1	6	Reading
617	2	1	4	1	2	6	Football
2403	1	1	2	20	1	6	Dance
2090	1	0	4	20	0	6	Study and travel
2414	1	0	2	20	0	6	Listen to music
1979	1	0	7	20	0	6	Painting
1557	1	0	3	20	0	6	play badminton
2549	4	0	4	0	0	6	Star-chasing
547	2	0	4	0	0	3	Extreme sports
1769	2	0	3	20	0	15	Listen to music
2176	2	1	4	0	4	13	Sing, dance, rap, basketball
263	4	0	3	5	0	11	Dancing, reading
1242	2	1	3	0	0	6	
2350	2	1	5	0	1	7	See a movie
2259	5	1	4	20	1	7	Riding
353	4	0	2	4	1	25	Manual
2996	1	1	3	0	0	6	Music
208	1	1	4	20	0	6	Games
613	3	1	4	0	2	6	Music
862	3	1	4	0	1	7	basketball
927	2	1	4	0	0	6	Dance
1494	1	0	3	20	0	22	Listen to music
2308	1	0	2	20	0	6	flower arrangement
1746	1	0	2	20	0	6	Reading
1497	2	1	3	20	0	6	Badminton
57	2	0	3	20	0	2	Sing
1397	1	0	3	20	0	16	Listen to music
811	3	1	4	1	1	6	Running
2189	2	1	4	20	0	6	Extensive
561	2	1	4	0	0	6	Reading
2042	1	0	4	20	0	6	
229	8	0	2	20	0	6	Dance
2506	1	1	2	20	0	6	basketball
1717	1	0	3	20	0	6	play badminton
1237	2	1	3	20	0	6	skating
965	6	1	0	15	3	6	Sing
1230	1	1	3	20	0	6	basketball
1659	3	1	5	1	2	5	Reading
2793	4	0	3	0	0	6	Listen to music
1442	1	1	3	20	0	6	Badminton
2230	2	1	4	20	0	6	
707	3	1	3	20	0	6	swim
424	6	1	5	0	2	6	Sing
69	2	0	3	15	0	16	Playing with mobile phones
2778	5	1	3	0	0	6	Riding
2870	2	1	3	0	0	16	Learning
2735	5	1	3	0	0	6	Writing
1255	1	1	3	20	0	6	
1179	1	1	3	20	0	6	basketball
2578	5	1	3	0	0	6	Watch the play
1061	4	0	5	6	4	4	Badminton boxing
1609	3	0	6	2	1	8	exercise
620	2	1	4	0	1	6	movement
2339	1	0	2	20	2	6	Reading
1192	1	1	3	20	0	6	basketball
1506	1	0	3	20	0	6	Singing and dancing
2246	1	1	2	20	0	6	fish
1665	2	1	4	0	2	5	Internet access
1289	1	1	3	13	0	6	
2526	1	1	7	20	0	6	Billiards
2113	1	0	4	0	1	6	Sing
1391	1	1	3	20	0	6	Chasing plays and playing games
279	4	0	2	10	0	4	literature
1580	1	0	3	20	0	6	Badminton
1731	1	0	2	20	1	6	Sing
2003	2	1	4	20	0	6	CTRL
907	2	1	4	0	1	6	play basketball
1644	2	0	3	0	0	7	Sing
553	3	1	4	0	1	7	Games
834	4	0	2	20	1	16	Sing
1486	1	1	3	20	0	6	basketball
596	2	1	4	0	1	6	movement
2380	1	0	2	20	0	6	play basketball
802	2	1	4	0	1	6	ski
2134	2	1	4	20	0	20	E-sports
2982	5	0	3	5	0	6	Reading, swimming, running
2716	5	0	3	0	0	6	Delicious food
440	2	1	4	0	0	6	Surfing the Internet
508	2	1	4	0	0	6	basketball
76	2	0	3	20	0	2	Painting
1898	1	1	3	20	0	6	Social
649	2	0	4	7	0	6	Sing
522	2	1	4	0	0	6	basketball
2024	2	0	4	20	0	31	movement
2858	4	0	4	5	0	14	
1694	3	1	4	1	1	6	skating
654	4	0	4	3	1	6	make a gourmet meal
2981	3	0	4	20	0	4	Painting
2758	4	0	3	0	0	6	See a movie
2452	1	1	7	20	4	6	Eat
1825	1	1	7	20	0	23	Reading
630	4	0	3	1	1	6	locomotive
2848	5	1	5	20	2	6	Music Food
1503	1	1	3	20	0	6	Badminton
2448	2	1	3	4	1	8	play basketball
482	2	1	4	0	0	6	cooking
1921	1	0	3	20	0	6	Reading
2439	1	1	2	20	0	6	animal husbandry
2560	3	0	3	0	0	6	Eight Trigrams
1084	3	0	4	20	0	8	Play badminton and listen to songs
438	2	1	4	0	0	6	Reading
1713	2	1	4	5	2	9	Tourism
1536	1	1	3	20	0	6	
856	2	1	4	0	2	6	movement
1977	1	1	7	20	0	6	fool
166	4	0	2	15	0	8	skating
59	3	1	3	0	1	16	play basketball
611	5	0	4	1	1	4	Games
530	3	1	4	0	1	6	movement
1703	2	1	3	0	0	8	play basketball
49	2	1	3	18	1	10	Play video games
1477	1	1	3	20	0	6	Learning
2656	1	0	3	5	0	6	Eat
858	2	0	4	0	1	7	mountain climbing
1010	2	0	4	20	1	6	Reading
48	1	0	2	20	0	16	Watch TV
719	6	1	2	20	1	6	Sing
2478	0	0	2	20	0	6	Dance
1273	1	1	3	20	0	6	Play
2243	4	0	4	4	2	3	play chasing
2546	4	0	4	0	0	6	anime
632	3	1	3	0	1	1	Sing
1475	1	1	3	20	0	6	skateboard, photography
2216	2	1	4	19	2	6	Games
978	3	1	4	0	2	9	play chasing
1402	2	0	3	20	0	6	art design
25	3	1	5	14	1	10	Internet access
1801	1	0	3	20	0	6	Read books, listen to songs
219	2	0	4	20	0	6	Listen to music
1278	1	0	3	13	0	6	
276	2	0	4	18	0	6	Listen to music
2154	2	0	4	20	0	6	Listen to music and draw
1241	2	1	3	20	0	6	play badminton
1231	1	1	3	20	0	6	basketball
2831	1	0	3	20	0	8	Listen to music
2029	1	1	4	0	0	6	Photography
2137	1	1	4	20	0	6	play ball
361	2	0	4	2	2	6	Fitness
1195	1	0	3	0	0	6	Reading
1538	1	1	3	20	0	6	basketball
1885	2	1	3	0	1	6	Running
2819	5	0	4	0	0	6	Star-chasing
2991	5	0	3	20	0	6	Reading
1830	1	1	3	20	0	16	basketball
1110	2	0	4	0	0	27	baking
2631	1	0	2	20	0	6	Listen to music
1313	1	0	3	13	0	6	Badminton
2626	1	1	3	20	0	6	anime
297	2	0	4	20	0	3	Painting
1862	1	1	3	20	0	15	Calligraphy, table tennis
240	3	0	2	1	0	7	Sing
1187	1	1	3	20	0	6	mechanical drawing
582	4	1	3	0	1	16	Electronics, technology
1286	1	0	3	13	0	6	Sing
1453	1	0	3	20	0	6	Reading
1330	1	0	3	20	0	6	Dancing, badminton, watching movies
1545	1	1	3	20	0	16	basketball
2286	2	0	5	2	1	7	Tourism
350	3	0	4	0	1	6	Reading
2742	0	1	3	0	0	6	calligraphy
1216	1	1	3	20	0	6	play badminton
349	2	0	4	5	0	6	I like hip-hop
2993	3	1	4	20	0	19	Learning
1236	2	1	3	0	0	6	
643	2	1	4	0	1	6	piano
1047	4	0	3	11	0	8	Read novels, eat food, listen to songs
944	2	1	4	0	0	6	Sing
1357	1	0	3	5	0	6	Learning
657	1	0	3	20	0	6	Sing
1909	1	0	3	19	0	6	movement
1564	1	0	3	20	0	6	Sing
2529	1	1	2	20	0	6	Games
2464	1	0	2	20	1	6	Sing
647	2	0	3	0	0	6	Food, travel
1029	6	0	4	5	0	6	play chasing
1106	1	1	3	20	0	6	Learning
1965	2	0	4	20	0	6	
1068	3	0	2	19	0	8	Sports and movies
538	2	0	4	0	1	6	baseball
1044	2	1	3	5	0	6	Games
1511	1	1	3	20	0	22	Basketball, table tennis
2372	2	0	3	20	0	6	Table tennis
2700	3	1	3	19	0	6	Tourism
1480	1	1	3	20	0	6	Basketball, singing
1103	3	1	3	19	0	3	Food movement
801	2	0	4	0	1	6	cooking
786	2	1	4	0	0	6	Games
2691	4	0	3	0	0	6	Cooking fitness
2034	2	1	4	20	0	6	basketball
788	3	1	4	0	1	6	health preservation
1537	1	1	3	20	0	16	
1041	2	0	3	4	0	6	basketball
2007	2	0	4	20	0	6	Dance, sing
714	3	1	1	0	0	6	Science fiction animation games
803	2	1	4	2	1	6	Painting
2820	5	0	4	5	1	6	Reading
1690	2	0	4	2	0	2	Sing
123	3	0	3	20	0	15	Knitting, embroidery
2916	2	0	4	10	1	27	play table tennis
1817	1	1	3	0	1	23	Games
1429	1	1	3	20	0	6	Singing and dancing rap basketball
618	3	1	4	0	1	6	swim
406	2	1	4	0	1	6	Fitness
1323	1	1	3	20	0	7	Play
1064	6	0	3	3	0	8	Dance
2014	1	1	4	20	0	6	Programmed Motion Algorithm History
1588	2	1	3	20	0	6	Esports games
497	1	1	4	0	1	6	play basketball
1057	4	1	4	3	0	8	ski
325	2	0	4	0	1	6	Reading
342	2	0	4	0	1	6	Reading
1833	1	1	3	20	0	6	I like walking
